"Ligand"	"Receptor"	"neighborhood"	"neighborhood_transferred"	"fusion"	"cooccurence"	"homology"	"coexpression"	"coexpression_transferred"	"experiments"	"experiments_transferred"	"database"	"database_transferred"	"textmining"	"textmining_transferred"	"combined_score"
"Pdgfc.Il20ra"	"Pdgfc"	"Il20ra"	0	0	0	0	0	0	0	0	0	0	0	193	67	214
"Pdgfc.Egfr"	"Pdgfc"	"Egfr"	0	0	0	0	0	0	0	0	0	800	0	47	120	817
"Pdgfc.Flt4"	"Pdgfc"	"Flt4"	0	0	0	0	0	0	0	0	262	800	434	286	351	954
"Pdgfc.Ptch1"	"Pdgfc"	"Ptch1"	0	0	0	0	0	0	0	0	0	0	0	124	85	164
"Pdgfc.F2rl2"	"Pdgfc"	"F2rl2"	0	0	0	0	0	0	0	0	0	0	0	149	148	243
"Pdgfc.Osmr"	"Pdgfc"	"Osmr"	0	0	0	0	0	111	0	0	0	0	0	107	100	223
"Pdgfc.Pdgfrb"	"Pdgfc"	"Pdgfrb"	0	0	0	0	0	0	0	0	400	800	559	731	461	990
"Pdgfc.Csf1r"	"Pdgfc"	"Csf1r"	0	0	0	0	0	0	0	0	165	800	310	97	66	885
"Egf.Ngfr"	"Egf"	"Ngfr"	0	0	0	0	0	0	0	0	0	800	0	72	0	806
"Egf.Pdgfra"	"Egf"	"Pdgfra"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Egf.Fgfr4"	"Egf"	"Fgfr4"	0	0	0	0	0	0	0	0	0	800	0	50	0	801
"Egf.Igf1r"	"Egf"	"Igf1r"	0	0	0	0	0	0	0	0	0	800	0	124	0	817
"Egf.Kit"	"Egf"	"Kit"	0	0	0	0	0	0	0	0	0	800	0	81	0	808
"Egf.Epor"	"Egf"	"Epor"	0	0	0	0	0	0	0	0	0	0	0	0	336	336
"Egf.Epha2"	"Egf"	"Epha2"	0	0	0	0	0	0	0	0	0	800	0	72	0	806
"Egf.Cav1"	"Egf"	"Cav1"	0	0	0	0	0	0	0	0	0	0	559	90	0	581
"Egf.Egfr"	"Egf"	"Egfr"	0	0	0	0	0	0	0	802	930	900	628	371	68	999
"Egf.Flt4"	"Egf"	"Flt4"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Egf.Pdgfrb"	"Egf"	"Pdgfrb"	0	0	0	0	0	0	0	0	0	800	0	90	0	810
"Egf.Csf1r"	"Egf"	"Csf1r"	0	0	0	0	0	0	0	0	0	800	0	73	0	806
"Egf.Marco"	"Egf"	"Marco"	0	0	0	0	0	0	0	0	0	0	0	0	177	177
"Egf.Sele"	"Egf"	"Sele"	0	0	0	0	0	0	0	0	0	0	0	55	201	212
"Egf.Npr1"	"Egf"	"Npr1"	0	0	0	0	0	0	0	0	0	0	0	43	157	158
"Dkk2.Pdgfra"	"Dkk2"	"Pdgfra"	0	0	0	0	0	0	0	0	64	0	0	141	75	191
"Dkk2.Notch4"	"Dkk2"	"Notch4"	0	0	0	0	0	0	0	0	112	0	0	89	68	180
"Dkk2.Lgr5"	"Dkk2"	"Lgr5"	0	0	0	0	0	0	0	0	0	0	0	176	134	255
"Dkk2.Kremen1"	"Dkk2"	"Kremen1"	0	0	0	0	0	0	0	0	0	0	0	730	0	730
"Dkk2.Ptch1"	"Dkk2"	"Ptch1"	0	0	0	0	0	0	0	0	0	0	0	167	0	167
"Dkk2.Fzd6"	"Dkk2"	"Fzd6"	0	0	0	0	0	0	0	0	0	0	0	215	63	233
"Dkk2.Lrp5"	"Dkk2"	"Lrp5"	0	0	0	0	0	0	0	0	0	800	0	940	0	987
"Dkk2.Notch1"	"Dkk2"	"Notch1"	0	0	0	0	0	0	0	0	112	0	0	139	74	230
"Efna3.Ngfr"	"Efna3"	"Ngfr"	0	0	0	0	0	0	0	0	0	800	0	0	142	821
"Efna3.Pdgfra"	"Efna3"	"Pdgfra"	0	0	0	0	0	0	0	0	154	800	0	0	69	828
"Efna3.Plxnb3"	"Efna3"	"Plxnb3"	0	0	0	0	0	0	166	0	0	0	0	0	164	272
"Efna3.Axl"	"Efna3"	"Axl"	0	0	0	0	0	0	0	0	154	0	0	124	68	248
"Efna3.Plxna3"	"Efna3"	"Plxna3"	0	0	0	0	0	0	166	0	0	0	0	0	137	249
"Efna3.Fgfr4"	"Efna3"	"Fgfr4"	0	0	0	0	0	0	0	0	154	800	0	64	69	832
"Efna3.Igf1r"	"Efna3"	"Igf1r"	0	0	0	0	0	0	0	0	154	800	0	0	68	828
"Efna3.Kit"	"Efna3"	"Kit"	0	0	0	0	0	0	0	0	154	800	0	48	69	829
"Efna3.Epha2"	"Efna3"	"Epha2"	0	0	0	0	0	0	454	0	292	800	328	397	557	982
"Efna3.Fgfrl1"	"Efna3"	"Fgfrl1"	0	0	0	0	0	0	0	0	154	0	0	0	69	178
"Efna3.Mertk"	"Efna3"	"Mertk"	0	0	0	0	0	0	0	0	154	0	0	89	68	218
"Efna3.Plxnd1"	"Efna3"	"Plxnd1"	0	0	0	0	0	0	166	0	0	0	0	0	107	223
"Efna3.Egfr"	"Efna3"	"Egfr"	0	0	0	0	0	0	0	0	71	800	0	0	100	818
"Efna3.Flt4"	"Efna3"	"Flt4"	0	0	0	0	0	0	0	0	154	800	0	0	69	828
"Efna3.Ror2"	"Efna3"	"Ror2"	0	0	0	0	0	0	0	0	154	0	0	0	68	177
"Efna3.Pdgfrb"	"Efna3"	"Pdgfrb"	0	0	0	0	0	0	0	0	154	800	0	47	69	829
"Efna3.Csf1r"	"Efna3"	"Csf1r"	0	0	0	0	0	0	0	0	154	800	0	0	69	828
"Efna3.Epha4"	"Efna3"	"Epha4"	0	0	0	0	0	0	454	0	292	800	494	309	557	985
"Efna3.Tyro3"	"Efna3"	"Tyro3"	0	0	0	0	0	0	0	0	154	0	0	137	68	260
"Efna4.Cntn1"	"Efna4"	"Cntn1"	0	0	0	0	0	0	0	0	0	0	0	0	334	334
"Efna4.Ngfr"	"Efna4"	"Ngfr"	0	0	0	0	0	0	0	0	0	800	0	0	142	821
"Efna4.Pdgfra"	"Efna4"	"Pdgfra"	0	0	0	0	0	0	0	0	154	800	0	136	69	845
"Efna4.Plxnb3"	"Efna4"	"Plxnb3"	0	0	0	0	0	0	166	0	0	0	0	0	107	223
"Efna4.Axl"	"Efna4"	"Axl"	0	0	0	0	0	0	0	0	154	0	0	0	68	177
"Efna4.Plxna3"	"Efna4"	"Plxna3"	0	0	0	0	0	0	166	0	0	0	0	0	107	223
"Efna4.Fgfr4"	"Efna4"	"Fgfr4"	0	0	0	0	0	0	0	0	154	800	0	0	69	828
"Efna4.Igf1r"	"Efna4"	"Igf1r"	0	0	0	0	0	0	0	0	154	800	0	0	68	828
"Efna4.Kit"	"Efna4"	"Kit"	0	0	0	0	0	0	0	0	154	800	0	49	69	830
"Efna4.Epha2"	"Efna4"	"Epha2"	0	0	0	0	0	0	454	0	648	800	0	418	557	988
"Efna4.Fgfrl1"	"Efna4"	"Fgfrl1"	0	0	0	0	0	0	0	0	154	0	0	0	69	178
"Efna4.Mertk"	"Efna4"	"Mertk"	0	0	0	0	0	0	0	0	154	0	0	0	68	177
"Efna4.Plxnd1"	"Efna4"	"Plxnd1"	0	0	0	0	0	0	166	0	0	0	0	0	107	223
"Efna4.Egfr"	"Efna4"	"Egfr"	0	0	0	0	0	0	0	0	71	800	0	0	100	818
"Efna4.Flt4"	"Efna4"	"Flt4"	0	0	0	0	0	0	0	0	154	800	0	0	69	828
"Efna4.Ror2"	"Efna4"	"Ror2"	0	0	0	0	0	0	0	0	154	0	0	0	68	177
"Efna4.Pdgfrb"	"Efna4"	"Pdgfrb"	0	0	0	0	0	0	0	0	154	800	0	86	69	836
"Efna4.Csf1r"	"Efna4"	"Csf1r"	0	0	0	0	0	0	0	0	154	800	0	0	69	828
"Efna4.Itgb8"	"Efna4"	"Itgb8"	0	0	0	0	0	0	0	0	0	0	0	193	0	193
"Efna4.Epha4"	"Efna4"	"Epha4"	0	0	0	0	0	0	454	0	362	800	0	411	557	978
"Efna4.Tyro3"	"Efna4"	"Tyro3"	0	0	0	0	0	0	0	0	154	0	0	47	68	182
"Adam15.Epha2"	"Adam15"	"Epha2"	0	0	0	0	0	0	81	0	0	0	0	120	0	156
"Adam15.Sdc4"	"Adam15"	"Sdc4"	0	0	0	0	0	0	0	0	0	0	420	176	0	501
"Adam15.Egfr"	"Adam15"	"Egfr"	0	0	0	0	0	0	0	0	0	0	0	193	103	245
"Adam15.Canx"	"Adam15"	"Canx"	0	0	0	0	0	0	0	0	68	0	0	0	131	155
"Adam15.Sdc1"	"Adam15"	"Sdc1"	0	0	0	0	0	0	0	0	0	0	0	0	398	398
"Adam15.Itgb3"	"Adam15"	"Itgb3"	0	0	0	0	0	0	0	0	0	0	0	89	117	161
"Adam15.Cdh2"	"Adam15"	"Cdh2"	0	0	0	0	0	0	0	0	0	0	0	306	0	306
"Adam15.Cdh7"	"Adam15"	"Cdh7"	0	0	0	0	0	0	0	0	0	0	0	0	164	163
"Adam15.Sell"	"Adam15"	"Sell"	0	0	0	0	0	0	0	0	0	0	0	330	0	330
"Adam15.Notch1"	"Adam15"	"Notch1"	0	0	0	0	0	0	0	0	0	0	0	142	120	212
"Adam15.Mmp24"	"Adam15"	"Mmp24"	0	0	0	0	0	0	0	0	0	0	0	236	0	236
"Sema4a.Cntn1"	"Sema4a"	"Cntn1"	0	0	0	0	0	0	0	0	0	0	0	0	190	190
"Sema4a.Lsr"	"Sema4a"	"Lsr"	0	0	0	0	0	172	0	0	0	0	0	0	0	171
"Sema4a.Plxnb3"	"Sema4a"	"Plxnb3"	0	0	0	0	612	0	0	0	127	800	0	0	357	841
"Sema4a.Plxna3"	"Sema4a"	"Plxna3"	0	0	0	0	612	0	0	0	84	0	0	0	357	201
"Sema4a.Epha2"	"Sema4a"	"Epha2"	0	0	0	0	0	0	0	0	65	0	0	95	219	281
"Sema4a.Mertk"	"Sema4a"	"Mertk"	0	0	0	0	0	0	0	0	65	0	0	178	108	254
"Sema4a.Plxnd1"	"Sema4a"	"Plxnd1"	0	0	0	0	0	0	0	0	164	900	559	161	357	976
"Sema4a.Nrcam"	"Sema4a"	"Nrcam"	0	0	0	0	0	0	0	0	0	0	0	90	190	231
"Sema4a.Ror2"	"Sema4a"	"Ror2"	0	0	0	0	0	0	0	0	65	0	0	0	149	170
"Sema4a.Nrp1"	"Sema4a"	"Nrp1"	0	0	0	0	0	0	0	0	0	0	0	491	0	491
"Sema4a.Epha4"	"Sema4a"	"Epha4"	0	0	0	0	0	0	0	0	65	0	0	43	219	240
"Wnt3.Ntrk1"	"Wnt3"	"Ntrk1"	0	0	0	0	0	0	0	0	230	0	0	63	642	719
"Ins2.Ntrk1"	"Ins2"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	124	139	213
"Cdh1.Ntrk1"	"Cdh1"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	253	0	252
"Sema4f.Ntrk1"	"Sema4f"	"Ntrk1"	0	0	0	0	0	0	0	0	111	0	0	0	106	171
"Efnb2.Ntrk1"	"Efnb2"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	180	0	179
"Tgfb1.Ntrk1"	"Tgfb1"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	216	107	269
"Efnb3.Ntrk1"	"Efnb3"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	330	0	330
"App.Ntrk1"	"App"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	211	0	211
"Bmp7.Ntrk1"	"Bmp7"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	152	107	210
"Timp1.Ntrk1"	"Timp1"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	179	0	179
"Wnt3a.Ntrk1"	"Wnt3a"	"Ntrk1"	0	0	0	0	0	0	0	0	230	0	0	101	642	730
"Wnt2.Ntrk1"	"Wnt2"	"Ntrk1"	0	0	0	0	0	0	0	0	230	0	0	0	642	712
"Mmp13.Ntrk1"	"Mmp13"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	153	68	176
"Timp2.Ntrk1"	"Timp2"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	817	0	817
"Mmp9.Ntrk1"	"Mmp9"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	236	378	504
"Sema6a.Ntrk1"	"Sema6a"	"Ntrk1"	0	0	0	0	0	0	0	0	111	0	0	125	106	243
"Ntn1.Ntrk1"	"Ntn1"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	372	0	372
"Hsp90aa1.Ntrk1"	"Hsp90aa1"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	831	0	831
"Sema4d.Ntrk1"	"Sema4d"	"Ntrk1"	0	0	0	0	0	0	0	0	111	0	0	180	106	291
"Gdnf.Ntrk1"	"Gdnf"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	0	176	175
"Wnt1.Ntrk1"	"Wnt1"	"Ntrk1"	0	0	0	0	0	0	0	0	230	0	0	214	642	764
"Tnf.Ntrk1"	"Tnf"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	396	0	396
"Sema4g.Ntrk1"	"Sema4g"	"Ntrk1"	0	0	0	0	0	0	0	0	111	0	0	0	106	171
"Fgf8.Ntrk1"	"Fgf8"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	161	0	161
"Gdf11.Ntrk1"	"Gdf11"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	73	140	168
"Hras.Ntrk1"	"Hras"	"Ntrk1"	0	0	0	0	0	0	0	0	67	0	0	460	0	474
"Sema4c.Ntrk1"	"Sema4c"	"Ntrk1"	0	0	0	0	0	0	0	0	111	0	0	117	106	236
"Serpine2.Ntrk1"	"Serpine2"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	158	0	157
"Mdk.Ntrk1"	"Mdk"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	598	0	598
"F2.Ntrk1"	"F2"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	216	0	216
"Bmp2.Ntrk1"	"Bmp2"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	0	437	437
"Tshb.Ntrk1"	"Tshb"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	217	0	217
"Adam15.Ntrk1"	"Adam15"	"Ntrk1"	0	0	0	0	0	0	0	0	0	0	0	158	0	157
"Sema4a.Ntrk1"	"Sema4a"	"Ntrk1"	0	0	0	0	0	0	0	0	111	0	0	60	106	187
"Icam2.Itga10"	"Icam2"	"Itga10"	0	0	0	0	0	0	0	0	0	0	397	0	108	439
"Col6a1.Itga10"	"Col6a1"	"Itga10"	0	0	0	0	0	0	0	0	72	800	0	60	68	815
"Col6a2.Itga10"	"Col6a2"	"Itga10"	0	0	0	0	0	0	0	0	0	800	0	0	0	800
"Col1a1.Itga10"	"Col1a1"	"Itga10"	0	0	0	0	0	0	0	0	73	800	435	176	68	904
"Ltbp1.Itga10"	"Ltbp1"	"Itga10"	0	0	0	0	0	0	0	0	0	0	0	143	64	163
"Vwf.Itga10"	"Vwf"	"Itga10"	0	0	0	0	610	0	0	0	94	800	0	110	94	820
"Lamb1.Itga10"	"Lamb1"	"Itga10"	0	0	0	0	0	0	0	0	0	800	0	153	138	841
"Col5a3.Itga10"	"Col5a3"	"Itga10"	0	0	0	0	0	0	0	0	73	800	0	0	68	812
"Pgf.Itga10"	"Pgf"	"Itga10"	0	0	0	0	0	0	0	0	0	0	0	0	156	155
"Nid1.Itga10"	"Nid1"	"Itga10"	0	0	0	0	0	0	107	0	0	0	0	0	177	233
"Bmp5.Itga10"	"Bmp5"	"Itga10"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Mmp13.Itga10"	"Mmp13"	"Itga10"	0	0	0	0	0	0	0	0	63	0	0	108	65	150
"Lama5.Itga10"	"Lama5"	"Itga10"	0	0	0	0	0	0	0	0	0	800	0	63	181	833
"Lamb3.Itga10"	"Lamb3"	"Itga10"	0	0	0	0	0	0	0	0	0	800	0	287	138	866
"Vtn.Itga10"	"Vtn"	"Itga10"	0	0	0	0	0	0	0	0	63	800	0	0	0	804
"Csf2.Itga10"	"Csf2"	"Itga10"	0	0	0	0	0	0	0	0	0	0	397	0	95	430
"Icam5.Itga10"	"Icam5"	"Itga10"	0	0	0	0	0	0	0	0	166	0	0	0	74	194
"Lama4.Itga10"	"Lama4"	"Itga10"	0	0	0	0	0	0	0	0	0	800	0	77	0	807
"Il13.Itga10"	"Il13"	"Itga10"	0	0	0	0	0	0	0	0	0	0	0	0	171	171
"Col2a1.Itga10"	"Col2a1"	"Itga10"	0	0	0	0	0	0	0	0	72	800	0	107	68	824
"Anxa1.Itga10"	"Anxa1"	"Itga10"	0	0	0	0	0	0	0	0	0	0	0	152	0	151
"Slit1.Itga10"	"Slit1"	"Itga10"	0	0	0	0	0	0	0	0	164	0	0	0	0	163
"Col7a1.Itga10"	"Col7a1"	"Itga10"	0	0	0	0	0	0	0	0	73	0	0	163	107	246
"Lamc1.Itga10"	"Lamc1"	"Itga10"	0	0	0	0	0	0	0	0	0	800	0	66	181	833
"Lamc2.Itga10"	"Lamc2"	"Itga10"	0	0	0	0	0	0	0	0	0	800	0	158	0	824
"Lamc3.Itga10"	"Lamc3"	"Itga10"	0	0	0	0	0	0	0	0	0	800	0	0	181	829
"Col5a1.Itga10"	"Col5a1"	"Itga10"	0	0	0	0	0	0	0	0	73	800	0	175	84	841
"Vcam1.Itga10"	"Vcam1"	"Itga10"	0	0	0	0	0	0	0	0	0	0	397	0	117	444
"Ccl2.Fcgr1"	"Ccl2"	"Fcgr1"	0	0	0	0	0	459	0	0	0	0	0	126	68	520
"Ccl3.Fcgr1"	"Ccl3"	"Fcgr1"	0	0	0	0	0	391	0	0	0	0	0	97	0	426
"Ebi3.Fcgr1"	"Ebi3"	"Fcgr1"	0	0	0	0	0	453	0	0	0	0	0	0	0	453
"Mmp12.Fcgr1"	"Mmp12"	"Fcgr1"	0	0	0	0	0	279	0	0	0	0	0	43	0	280
"Timp1.Fcgr1"	"Timp1"	"Fcgr1"	0	0	0	0	0	190	0	0	0	0	0	0	0	190
"Cd5l.Fcgr1"	"Cd5l"	"Fcgr1"	0	0	0	0	0	160	0	0	0	0	0	0	0	159
"Cd34.Fcgr1"	"Cd34"	"Fcgr1"	0	0	0	0	0	0	0	0	0	0	0	66	219	239
"Csf2.Fcgr1"	"Csf2"	"Fcgr1"	0	0	0	0	0	0	0	0	0	0	0	77	144	176
"Cxcl16.Fcgr1"	"Cxcl16"	"Fcgr1"	0	0	0	0	0	301	0	0	0	0	0	224	0	434
"Ccl4.Fcgr1"	"Ccl4"	"Fcgr1"	0	0	0	0	0	410	0	0	0	0	0	124	0	461
"Ccl9.Fcgr1"	"Ccl9"	"Fcgr1"	0	0	0	0	0	304	0	0	0	0	0	108	0	352
"Ccl7.Fcgr1"	"Ccl7"	"Fcgr1"	0	0	0	0	0	407	0	0	0	0	0	0	0	407
"Ly86.Fcgr1"	"Ly86"	"Fcgr1"	0	0	0	0	0	603	131	0	0	0	0	0	0	640
"Cxcl13.Fcgr1"	"Cxcl13"	"Fcgr1"	0	0	0	0	0	157	0	0	0	0	0	0	0	156
"Ltb.Fcgr1"	"Ltb"	"Fcgr1"	0	0	0	0	0	133	0	0	0	0	0	62	0	151
"Tnf.Fcgr1"	"Tnf"	"Fcgr1"	0	0	0	0	0	109	0	0	0	0	0	413	0	454
"Il6.Fcgr1"	"Il6"	"Fcgr1"	0	0	0	0	0	144	0	0	0	0	0	0	105	201
"Il1b.Fcgr1"	"Il1b"	"Fcgr1"	0	0	0	0	0	235	77	0	0	0	0	0	91	302
"Vcam1.Fcgr1"	"Vcam1"	"Fcgr1"	0	0	0	0	0	168	0	0	0	900	0	0	0	913
"Sema4a.Fcgr1"	"Sema4a"	"Fcgr1"	0	0	0	0	0	0	0	0	0	0	0	153	0	152
"Ccl2.F3"	"Ccl2"	"F3"	0	0	0	0	0	0	0	0	0	0	0	944	0	944
"Ins2.F3"	"Ins2"	"F3"	0	0	0	0	0	0	0	0	0	0	0	213	0	213
"Cdh1.F3"	"Cdh1"	"F3"	0	0	0	0	0	0	0	0	0	0	0	249	0	248
"Pdgfb.F3"	"Pdgfb"	"F3"	0	0	0	0	0	0	0	0	0	0	0	496	0	495
"Ccl3.F3"	"Ccl3"	"F3"	0	0	0	0	0	0	0	0	0	0	0	190	0	190
"Ace.F3"	"Ace"	"F3"	0	0	0	0	0	0	0	0	0	0	0	460	0	459
"Vwf.F3"	"Vwf"	"F3"	0	0	0	0	0	0	0	0	0	0	0	524	0	524
"Tgfb1.F3"	"Tgfb1"	"F3"	0	0	0	0	0	0	0	0	0	0	0	877	0	877
"Apoe.F3"	"Apoe"	"F3"	0	0	0	0	0	0	0	0	0	0	0	534	0	534
"Mmp12.F3"	"Mmp12"	"F3"	0	0	0	0	0	0	0	0	0	0	0	331	0	331
"Timp1.F3"	"Timp1"	"F3"	0	0	0	0	0	0	0	0	0	0	0	470	0	470
"Plg.F3"	"Plg"	"F3"	0	0	0	0	0	0	0	0	165	0	0	0	0	165
"Mmp13.F3"	"Mmp13"	"F3"	0	0	0	0	0	0	0	0	0	0	0	558	0	558
"Cd5l.F3"	"Cd5l"	"F3"	0	0	0	0	0	0	0	0	0	0	0	201	0	201
"Timp2.F3"	"Timp2"	"F3"	0	0	0	0	0	0	0	0	0	0	0	287	0	286
"Mmp9.F3"	"Mmp9"	"F3"	0	0	0	0	0	0	0	0	0	0	0	595	0	595
"Mmp7.F3"	"Mmp7"	"F3"	0	0	0	0	0	0	0	0	0	0	0	394	0	394
"Cxcl16.F3"	"Cxcl16"	"F3"	0	0	0	0	0	0	0	0	0	0	0	595	0	595
"Ccl4.F3"	"Ccl4"	"F3"	0	0	0	0	0	0	0	0	0	0	0	287	0	286
"Ctgf.F3"	"Ctgf"	"F3"	0	0	0	0	0	0	0	0	0	0	0	203	0	203
"Timp3.F3"	"Timp3"	"F3"	0	0	0	0	0	108	0	0	0	0	0	178	0	235
"Nampt.F3"	"Nampt"	"F3"	0	0	0	0	0	0	0	0	0	0	0	193	0	193
"Hsp90aa1.F3"	"Hsp90aa1"	"F3"	0	0	0	0	0	0	0	0	0	0	0	308	0	307
"Edn1.F3"	"Edn1"	"F3"	0	0	0	0	0	0	70	0	0	0	0	219	0	242
"Sema4d.F3"	"Sema4d"	"F3"	0	0	0	0	0	0	0	0	0	0	0	162	0	161
"F12.F3"	"F12"	"F3"	0	0	0	0	0	0	0	0	106	0	0	570	0	599
"Plau.F3"	"Plau"	"F3"	0	0	0	0	0	0	0	0	106	0	0	711	0	730
"Angpt1.F3"	"Angpt1"	"F3"	0	0	0	0	0	0	0	0	0	0	0	552	0	552
"Serping1.F3"	"Serping1"	"F3"	0	0	0	0	0	0	0	0	0	0	0	470	0	470
"C3.F3"	"C3"	"F3"	0	0	0	0	0	0	0	0	0	0	0	216	0	216
"Tnf.F3"	"Tnf"	"F3"	0	0	0	0	0	0	63	0	0	0	0	949	0	950
"Lta.F3"	"Lta"	"F3"	0	0	0	0	0	0	0	0	0	0	0	308	0	307
"Anxa1.F3"	"Anxa1"	"F3"	0	0	0	0	0	122	0	0	0	0	0	89	0	165
"P4hb.F3"	"P4hb"	"F3"	0	0	0	0	0	0	0	0	0	0	0	397	0	396
"Hras.F3"	"Hras"	"F3"	0	0	0	0	0	0	0	0	0	0	0	354	0	354
"Serpine2.F3"	"Serpine2"	"F3"	0	0	0	0	0	0	0	0	0	0	0	850	0	850
"Tfpi.F3"	"Tfpi"	"F3"	0	0	0	0	0	0	0	0	0	900	0	54	109	908
"Mdk.F3"	"Mdk"	"F3"	0	0	0	0	0	0	0	0	0	0	0	527	0	527
"F2.F3"	"F2"	"F3"	0	0	0	0	0	0	0	0	106	0	628	979	0	992
"Il1a.F3"	"Il1a"	"F3"	0	0	0	0	0	106	107	0	0	0	0	0	0	167
"Col5a3.Tacr3"	"Col5a3"	"Tacr3"	0	0	0	0	0	0	0	0	0	0	0	216	0	216
"App.Tacr3"	"App"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Trh.Tacr3"	"Trh"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Kiss1.Tacr3"	"Kiss1"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	591	130	961
"Gast.Tacr3"	"Gast"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Ccl9.Tacr3"	"Ccl9"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Nts.Tacr3"	"Nts"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	209	917
"Tac4.Tacr3"	"Tac4"	"Tacr3"	0	0	0	0	0	0	0	0	164	0	0	0	137	247
"Edn1.Tacr3"	"Edn1"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Npff.Tacr3"	"Npff"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Grp.Tacr3"	"Grp"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	66	902
"Anxa1.Tacr3"	"Anxa1"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Fgf8.Tacr3"	"Fgf8"	"Tacr3"	0	0	0	0	0	0	0	0	0	0	0	177	211	322
"Tac2.Tacr3"	"Tac2"	"Tacr3"	0	0	0	0	0	0	0	0	299	900	0	329	818	990
"Nmb.Tacr3"	"Nmb"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Xcl1.Tacr3"	"Xcl1"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Fshb.Tacr3"	"Fshb"	"Tacr3"	0	0	0	0	0	0	0	0	0	0	0	216	0	216
"Oxt.Tacr3"	"Oxt"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Il1b.Tacr3"	"Il1b"	"Tacr3"	0	0	0	0	0	0	0	0	0	0	0	0	600	600
"Pdyn.Tacr3"	"Pdyn"	"Tacr3"	0	0	0	0	0	0	0	0	0	0	0	0	213	213
"Edn3.Tacr3"	"Edn3"	"Tacr3"	0	0	0	0	0	0	0	0	0	900	0	0	0	900
"Cyr61.Itgb2l"	"Cyr61"	"Itgb2l"	0	0	0	0	0	0	0	0	87	0	369	0	0	399
"Cyr61.Pdgfra"	"Cyr61"	"Pdgfra"	0	0	0	0	0	0	0	0	0	0	0	178	0	177
"Cyr61.Itgb7"	"Cyr61"	"Itgb7"	0	0	0	0	0	0	0	0	106	0	484	78	0	537
"Cyr61.Axl"	"Cyr61"	"Axl"	0	0	0	0	0	0	0	0	0	0	0	149	83	186
"Cyr61.Epha2"	"Cyr61"	"Epha2"	0	0	0	0	0	169	0	0	0	0	0	193	0	300
"Cyr61.Tgfbr1"	"Cyr61"	"Tgfbr1"	0	0	0	0	0	0	0	0	0	0	0	193	0	193
"Cyr61.Cav1"	"Cyr61"	"Cav1"	0	0	0	0	0	0	0	0	0	0	0	840	0	840
"Cyr61.Notch4"	"Cyr61"	"Notch4"	0	0	0	0	0	0	0	0	0	0	0	180	0	179
"Cyr61.Sdc4"	"Cyr61"	"Sdc4"	0	0	0	0	0	0	0	0	0	0	0	394	0	394
"Cyr61.Egfr"	"Cyr61"	"Egfr"	0	0	0	0	0	0	0	0	0	0	0	107	100	161
"Cyr61.Itgb3"	"Cyr61"	"Itgb3"	0	0	0	0	0	0	0	0	119	0	559	125	75	643
"Cyr61.Itgb4"	"Cyr61"	"Itgb4"	0	0	0	0	0	0	0	0	87	0	369	66	0	414
